Campagne,Region,Site,Famille,Variete,Num Parcelle,CodeTracabilite,Date,Tonnage,is_train,Recolte,day,month,year,irrigation_daily_mean,irrigation_daily_std,irrigation_daily_median,irrigation_daily_quantile_25th,irrigation_daily_quantile_75th,irrigation_daily_min,irrigation_daily_max,irrigation_cumulee_1,irrigation_cumulee_2,irrigation_cumulee_3,irrigation_cumulee_4,irrigation_cumulee_5,irrigation_cumulee_6,irrigation_cumulee_7,irrigation_cumulee_8,irrigation_cumulee_9,irrigation_cumulee_10,irrigation_cumulee_11,irrigation_cumulee_12,N_cumulee_1,P_cumulee_1,K_cumulee_1,N_cumulee_2,P_cumulee_2,K_cumulee_2,N_cumulee_3,P_cumulee_3,K_cumulee_3,N_cumulee_4,P_cumulee_4,K_cumulee_4,N_cumulee_5,P_cumulee_5,K_cumulee_5,N_cumulee_6,P_cumulee_6,K_cumulee_6,N_cumulee_7,P_cumulee_7,K_cumulee_7,N_cumulee_8,P_cumulee_8,K_cumulee_8,N_cumulee_9,P_cumulee_9,K_cumulee_9,N_cumulee_10,P_cumulee_10,K_cumulee_10,N_cumulee_11,P_cumulee_11,K_cumulee_11,N_cumulee_12,P_cumulee_12,K_cumulee_12,Date Plantation,Date Arrachage,Porte Greffe,Sup Debut Camp,Sup Plantee,Sup Arrachee,Sup Fin Camp,Tree Age,Days to Arrachage
22/23,HAOUZ,Marrakech,ORA,ORA4,32140,TR31202,2023-01-01,,False,0,1,1,2023,14.33972614107884,4.505867910017132,15.184,9.8696,16.7024,5.3144,33.4047,236.86920000000003,202.7061,394.7834000000001,324.17830000000004,308.235,296.8472,479.8134,552.6958,561.0462,265.7185999999999,170.8191,233.0732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3897091,3.4733034,5.733192,9.78947595,5.9277543,2.886222,11.03941875,5.6961861,8.04747,22.11724575,0.0,12.153177,18.4636521,3.9766626,10.6165884,0.0,0.0,0.0,0.0,0.0,0.0,2007-01-06,2050-09-30,PG6,1.339,0.0,0.0,1.339,5839.0,10134.0
22/23,HAOUZ,Marrakech,CLA,CLA14,20436,TR20436,2023-01-01,,False,2,1,1,2023,12.583815384615386,4.445198345511192,11.6174,10.3945,16.2032,2.5375,26.5976,129.7474,114.4311,394.0424999999999,361.2696,468.7605,559.7732,743.1439999999999,586.7073,414.8619,172.57909999999995,101.1935,198.2595,0.0,0.0,0.0,0.0,0.0,0.0,0.2559735,0.0,0.38205,0.0,0.0,6.367500000000001,0.9385527,0.0,8.91453,6.601824000000001,2.330505,5.3487,4.995000299999999,3.4654875,3.606300599999999,7.739394299999999,4.6589238,5.091659999999999,6.82596465,3.728808,4.0752,8.442912,2.330505,3.3599592,6.70073565,3.5900367,4.9193688,7.809172349999999,3.262707,5.3487,2003-01-07,,PG6,0.85,0.0,0.0,0.85,7299.0,
22/23,HAOUZ,Marrakech,CLA,CLA16,20109,TR20109,2023-01-01,,False,2,1,1,2023,18.56077438271605,6.791072511423345,17.18515,15.3831,23.7339,4.3952,50.7203,125.5256,182.2676,618.7080000000001,524.3435000000001,659.0998,784.9333999999999,828.314,814.9527999999998,529.3981,253.95300000000003,124.647,290.0399,0.0,0.0,0.0,0.0,0.0,0.0,0.36800085,0.0,0.549255,0.0,0.0,9.154275,1.34931855,0.0,12.816015,9.491186699999998,3.3504555000000003,7.6896,6.677292,4.0195218,4.39296,11.126568,6.6978366,7.320120000000001,9.8134158,5.3607288,5.85876,12.13797915,3.3504555000000003,4.8304704,11.712170100000002,9.488138700000002,9.5279388,10.96287,4.580343600000001,7.508775000000001,2003-01-07,,PG2,1.018,0.0,0.0,1.018,7299.0,
22/23,HAOUZ,Marrakech,CLA,CLA16,20212,TR20212,2023-01-01,,False,1,1,1,2023,19.643825617283948,7.187341663584258,18.1879,16.2807,25.1188,4.6516,53.6799,132.8502,192.9032,654.8104999999999,554.9400999999999,697.5595,830.7355000000001,876.6469999999999,862.5062,560.2896,268.7715,131.9203,306.9643,0.0,0.0,0.0,0.0,0.0,0.0,0.38946765,0.0,0.581295,0.0,0.0,9.688425,1.42804995,0.0,13.563825,12.43652655,5.7603435,10.352649,7.066891200000001,4.254018,4.64925,11.77581,7.0886148,7.74723,10.38595815,5.6734392,6.20052,12.84619905,3.5458995,5.1122922,12.21934185,9.7498635,9.8368998,11.6025144,4.8475419,7.946895,2003-01-07,,PG2,1.054,0.0,0.0,1.054,7299.0,
22/23,HAOUZ,Marrakech,CLA,CLA16,20320,TR20320,2023-01-01,,False,2,1,1,2023,20.57834276923077,7.414510863043906,19.2988,16.9713,26.1843,5.3338,44.6103,167.09480000000002,205.1106,712.6989,544.4403,714.8809,873.5870000000001,917.7122000000002,911.8454,599.1847,287.5425,140.61960000000002,340.8813,0.0,0.0,0.0,0.0,0.0,0.0,0.40598985,0.0,0.605955,0.0,0.0,10.099425,1.4897208000000002,0.0,14.140710000000002,10.47105315,3.6963255,8.483445,7.371276600000002,4.4372742,4.8495,12.2753232,7.389356999999999,8.075849999999999,10.82655015,5.9141208,6.46356,13.3911525,3.6963255,5.3291658,12.63745905,9.997444500000002,10.113663,12.3872589,5.175423,8.48439,2003-01-07,,PG2,1.054,0.0,0.0,1.054,7299.0,
22/23,HAOUZ,Marrakech,CLA,CLA16,20324,TR20324,2023-01-01,,False,2,1,1,2023,30.39525876923077,10.951606272390135,28.5053,25.0675,38.6756,7.8784,65.8917,246.8075,302.9587,1052.6918999999998,804.1654,1055.9149,1290.3319,1355.5072000000002,1346.8416,885.0262,424.71510000000006,207.7023,503.4988,0.0,0.0,0.0,0.0,0.0,0.0,0.59967345,0.0,0.895035,0.0,0.0,14.91735,2.20039905,0.0,20.886555,15.4662651,5.459713499999999,12.530564999999998,10.887766199999998,6.554108399999999,7.162995,18.1312953,10.914486,11.928449999999998,15.99135645,8.7355416,9.54708,19.7793801,5.459713499999999,7.8714978,18.93552585,15.394048500000002,15.469352999999998,18.29661705,7.6444224,12.53193,2003-01-07,,PG2,1.366,0.0,0.0,1.366,7299.0,
22/23,HAOUZ,Marrakech,CLA,CLA16,20416,TR20416,2023-01-01,,False,2,1,1,2023,16.027045370370367,5.974242937108301,14.87615,13.641475,19.28275,3.172,40.6735,164.70159999999998,140.4902,512.5346000000001,401.9574,598.0172999999999,725.4179999999998,960.9871999999998,744.3698,531.5665,219.83000000000004,128.08350000000002,253.7577,0.0,0.0,0.0,0.0,0.0,0.0,0.33618255,0.0,0.501765,0.0,0.0,8.3628,1.23265095,0.0,11.70792,8.67052935,3.0607665,7.02468,6.0999558,3.6720048,4.0131,10.1645574,6.118788,6.68718,8.9648979,4.8972264,5.35212,11.0884695,3.0607665,4.4127936000000005,8.6297559,4.4337282,6.2224542,10.25614695,4.2850731,7.02471,2003-01-07,,PG6,0.814,0.0,0.0,0.814,7299.0,
22/23,HAOUZ,Marrakech,CLA,CLA16,20423,TR20423,2023-01-01,,False,2,1,1,2023,12.366872923076926,4.455861544647344,11.5979,10.1992,15.7359,3.2055,26.8093,100.4181,123.2643,428.307,327.18949999999995,429.6182999999999,524.9951000000001,551.5128,547.9868,360.08930000000004,172.8032,84.5074,204.8576,0.0,0.0,0.0,0.0,0.0,0.0,0.24398385,0.0,0.364155,0.0,0.0,6.069375,0.8952636,0.0,8.49807,6.292719,2.2213455,5.098275,4.4298705,2.6666211000000004,2.91438,7.376998499999999,4.4407146,4.85325,6.5063556,3.5541528,3.8844,8.04756585,2.2213455,3.2026518,7.7041515,6.263178599999998,6.2938452,7.44426735,3.1102131,5.098815,2003-01-07,,PG6,0.793,0.0,0.0,0.793,7299.0,
22/23,HAOUZ,Marrakech,CLA,CLA18,20106,TR20106,2023-01-01,,False,3,1,1,2023,14.41540061728395,5.274344813324665,13.34695,11.9474,18.4332,3.4135,39.3924,97.4905,141.56,480.5253,407.2363,511.8958,609.6259,643.3174,632.9404999999999,411.1623,197.2348,96.80840000000002,225.2622,0.0,0.0,0.0,0.0,0.0,0.0,0.28581195,0.0,0.426585,0.0,0.0,7.109775000000001,1.04795355,0.0,9.953685,7.371358649999999,2.6021685,5.97213,5.1859494,3.1217969999999995,3.41178,8.6415102,5.2019214,5.685179999999999,7.62162675,4.1634696,4.55016,9.4270479,2.6021685000000003,3.7516116,9.805604850000002,8.0307435,8.0522052,8.514389699999999,3.5573736,5.831775,2003-01-07,,PG2,0.898,0.0,0.0,0.898,7299.0,
22/23,HAOUZ,Marrakech,NOA,NOA1,20437,TR20437,2023-01-01,,False,1,1,1,2023,17.809892923076923,6.74172584119379,17.0486,14.0651,23.0156,3.1966,37.3791,173.00070000000002,181.8659,649.126,564.2236,644.3524,771.4920999999999,1017.0771,790.2456,527.1428999999999,229.3037,132.5528,257.8176,0.0,0.0,0.0,0.0,0.0,0.0,0.35712675,0.0,0.533025,0.0,0.0,8.8839,1.30946895,0.0,12.437460000000002,9.21076245,3.2514525,7.462395000000001,8.3084589,6.0200154,6.2199504,10.8124479,7.5347244,7.797389999999999,9.52347435,5.202324,5.6856,11.783367600000002,3.2514525,4.687923,9.50609985,5.2721616,7.085736600000001,10.8940128,4.5515577,7.46166,2003-01-07,,PG6,1.0158,0.0,0.0,1.0158,7299.0,
22/23,HAOUZ,Marrakech,NOA,NOA1,20438,TR20438,2023-01-01,,False,1,1,1,2023,19.11260615384615,7.234853272191994,18.2956,15.0939,24.6991,3.4304,40.1132,185.6551,195.1686,696.6063,605.4942,691.4836000000001,827.9234000000002,1091.4719000000002,848.0487999999999,565.7013999999999,246.0763,142.2487,276.6759,0.0,0.0,0.0,0.0,0.0,0.0,0.3832467,0.0,0.57201,0.0,0.0,9.5337,1.4052546,0.0,13.34721,9.88454385,3.489261,8.008245,7.4732265,5.171280299999999,5.386084200000001,11.6033889,6.9848904,7.633740000000001,10.2201213,5.5828176,6.10152,12.64528935,3.4892610000000004,5.0308098,10.199667,5.654875199999999,7.601529599999999,11.69084895,4.884453000000001,8.00739,2003-01-07,,PG6,1.06,0.0,0.0,1.06,7299.0,
22/23,HAOUZ,Marrakech,NOA,NOA1,20439,TR20439,2023-01-01,,False,1,1,1,2023,19.54858769230769,7.399890888178475,18.713,15.4382,25.2625,3.5087,41.0282,189.89,199.6208,712.4969,619.306,707.2574000000001,846.8093,1116.3698,867.3933999999999,578.6052,251.68949999999995,145.49349999999998,282.9871,0.0,0.0,0.0,0.0,0.0,0.0,0.3919902,0.0,0.58506,0.0,0.0,9.7512,1.4373141,0.0,13.65168,10.1099574,3.568866,8.190945,7.117970400000001,4.2847986,4.682879999999999,11.8680312,7.144210200000001,7.807919999999999,10.45319625,5.7101856,6.24072,12.9337053,3.568866,5.1455802,11.6302038,7.767836700000001,9.454097399999998,11.9575572,4.9958817,8.190075,2003-01-07,,PG1,1.075,0.0,0.0,1.075,7299.0,
22/23,HAOUZ,Marrakech,NOA,NOA1,20540,TR20540,2023-01-01,,False,1,1,1,2023,19.54858769230769,7.399890888178475,18.713,15.4382,25.2625,3.5087,41.0282,189.89,199.6208,712.4969,619.306,707.2574000000001,846.8093,1116.3698,867.3933999999999,578.6052,251.68949999999995,145.49349999999998,282.9871,0.0,0.0,0.0,0.0,0.0,0.0,0.3919902,0.0,0.58506,0.0,0.0,9.7512,1.4373141,0.0,13.65168,12.5783514,5.854416,10.476495,7.117970400000001,4.2847986,4.682879999999999,11.8680312,7.144210200000001,7.807919999999999,10.45319625,5.7101856,6.24072,12.9337053,3.568866,5.1455802,10.2926292,5.552480400000001,7.579105199999999,11.9575572,4.9958817,8.190075,2003-01-07,,PG5,1.075,0.0,0.0,1.075,7299.0,
22/23,HAOUZ,Marrakech,NOA,NOA1,20541,TR20541,2023-01-01,,False,1,1,1,2023,13.640675076923078,5.163511507723731,13.0576,10.7725,17.6278,2.4483,28.6288,132.50199999999998,139.2919,497.1681,432.1416,493.5121,590.8891000000001,778.9839000000002,605.2526,403.7412,175.62480000000002,101.5227,197.4637,0.0,0.0,0.0,0.0,0.0,0.0,0.2735208,0.0,0.40824,0.0,0.0,6.804225000000001,1.002921,0.0,9.525915,7.0545681,2.4902640000000003,5.715495,4.966805100000001,2.9898174,3.2676300000000005,8.2813233,4.9850298,5.44821,7.29407205,3.9844224,4.35468,9.02494515,2.4902640000000003,3.5904846,7.183122600000001,3.8762277,5.2900992,8.3437506,3.4860036,5.714865,2003-01-07,,PG5,0.8716,0.0,0.0,0.8716,7299.0,
22/23,HAOUZ,Marrakech,NOA,NOA1,20542,TR20542,2023-01-01,,False,1,1,1,2023,13.98528676923077,5.293960251688736,13.3875,11.0447,18.0731,2.5102,29.352,135.8495,142.81089999999998,509.7286,443.0588,505.9799,605.8168999999998,798.6635999999999,620.5431,413.9407000000001,180.0616,104.0875,202.4522,0.0,0.0,0.0,0.0,0.0,0.0,0.2804352,0.0,0.41856,0.0,0.0,6.976125,1.0282686,0.0,9.766575,7.2328374,2.553216,5.859945,5.092303500000001,3.0653964,3.35019,8.490550500000001,5.1110436,5.58585,7.4783916,4.0851456,4.46472,9.25295835,2.553216,3.6812394,7.461188999999999,4.134147,5.5591788,8.554587300000001,3.5741181,5.859315,2003-01-07,,PG5,0.938,0.0,0.0,0.938,7299.0,
22/23,HAOUZ,Marrakech,NOA,NOA1,20543,TR20543,2023-01-01,,False,1,1,1,2023,8.513344,3.2226239814290274,8.1494,6.7233,11.0017,1.528,17.8677,82.6964,86.9341,310.2896,269.7056,308.0084,368.7826999999999,486.1754,377.7472,251.9808,109.6097,63.3619,123.2399,0.0,0.0,0.0,0.0,0.0,0.0,0.1707093,0.0,0.25479,0.0,0.0,4.246575,0.62593965,0.0,5.945235,4.40286165,1.554219,3.56706,3.0998535,1.8659778,2.03934,5.168484900000001,3.1111830000000005,3.4002600000000003,4.552337700000001,2.4867504,2.71776,5.6325747,1.554219,2.2408392,3.9606654,1.5539811,2.5692978,5.207428650000001,2.1756687,3.5666850000000005,2003-01-07,,PG5,0.6952,0.0,0.0,0.6952,7299.0,
22/23,HAOUZ,Marrakech,NOA,NOA1,20544,TR20544,2023-01-01,,False,1,1,1,2023,8.338437846153846,3.156415894173195,7.982,6.5852,10.7757,1.4966,17.5005,80.99749999999999,85.14820000000002,303.91509999999994,264.1646,301.6798,361.2056,476.1863,369.9861,246.8037,107.3581,62.0602,120.7081,0.0,0.0,0.0,0.0,0.0,0.0,0.16720185,0.0,0.249555,0.0,0.0,4.15935,0.61307235,0.0,5.82309,4.312370700000001,1.5222855,3.4938,3.0361557,1.8276576,1.99746,5.0622951,3.047316,3.33042,4.458780450000001,2.4356568,2.66196,5.51685765,1.5222854999999995,2.1948096,4.39554,2.3770845,3.2401728000000003,5.1004389,2.1309801,3.49341,2003-01-07,,PG5,0.6909,0.0,0.0,0.6909,7299.0,
22/23,HAOUZ,Marrakech,NOA,NOA1,24361,TR24361,2023-01-01,,False,1,1,1,2023,4.861042461538461,1.8400887883620336,4.6533,3.8389,6.2819,0.8725,10.2023,47.21900000000001,49.63889999999999,177.1728,153.9995,175.8699,210.57120000000003,277.60169999999994,215.6898,143.87869999999998,62.5864,36.1789,70.369,0.0,0.0,0.0,0.0,0.0,0.0,0.09747495,0.0,0.145485,0.0,0.0,2.42475,0.35739675,0.0,3.39465,2.5139808,0.8874585,2.0367900000000003,1.7699823,1.0654626,1.16445,2.9511501000000004,1.7764542,1.94151,2.5993319999999995,1.4199336,1.55184,3.2161341,0.8874584999999999,1.2795180000000002,2.26149735,0.8873121,1.4670569999999998,2.97339315,1.2422955,2.036565,2003-01-07,,PG6,0.5688,0.0,0.0,0.5688,7299.0,
22/23,HAOUZ,Douar Ahl quadi,ORA,ORA2,21025,TR21025,2023-01-01,,False,0,1,1,2023,3.544530111524164,0.7974098028956583,3.6078,3.0612,3.8921,1.6727,7.5,84.52309999999999,41.3481,76.19099999999999,75.5682,103.9172,138.42120000000003,144.34689999999998,86.0418,87.5724,83.95859999999999,48.6513,36.078500000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073-06-30,,PG5,0.8671,0.0,0.0,0.8671,,
22/23,HAOUZ,Douar Ahl quadi,ORA,ORA2,21032,TR21032,2023-01-01,,False,0,1,1,2023,14.812183520599252,3.2889815163421323,15.1592,12.70155,16.3536,7.0284,30.3184,323.0749,173.7336,318.7105999999999,316.59770000000003,435.8960999999999,558.3178000000001,563.2333,368.4146,345.4462,346.6863,237.4943,179.0624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073-06-20,,PG5,0.7532,0.0,0.0,0.7532,,
22/23,HAOUZ,Douar Ahl quadi,ORA,ORA2,21051,TR21051,2023-01-01,,False,0,1,1,2023,2.3462790262172284,0.5209766717337521,2.4012,2.01195,2.5904,1.1133,4.8025,51.17569999999999,27.52,50.4845,50.1497,69.0473,88.43860000000001,89.2174,58.35749999999999,54.71919999999999,54.9156,37.6195,28.3637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999-06-30,,PG5,0.4704,0.0,0.0,0.4704,8586.0,
22/23,HAOUZ,Douar Ahl quadi,ORA,ORA2,21061,TR21061,2023-01-01,,False,0,1,1,2023,31.797508614232207,7.060493656165985,32.5425,27.2666,35.1064,15.0879,65.0849,693.5489,372.9563,684.1808000000001,679.6448,935.7437,1198.5488999999998,1209.1005999999998,790.8804,741.5737,744.2362,509.8319,384.3956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073-06-30,,PG5,0.94,0.0,0.0,0.94,,
22/23,HAOUZ,Douar Ahl quadi,ORA,ORA2,21062,TR21062,2023-01-01,,False,0,1,1,2023,22.197973033707864,4.92896259318169,22.718,19.03495,24.5079,10.5329,45.4361,484.1695,260.3625,477.6295999999999,474.4626,653.2466999999999,836.7121,844.0781,552.1170999999998,517.696,519.5545000000001,355.9159,268.3482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073-06-30,,PG5,0.8854,0.0,0.0,0.8854,,
22/23,HAOUZ,Douar Ahl quadi,ORA,ORA2,21131,TR21131,2023-01-01,,False,0,1,1,2023,2.3462790262172284,0.5209766717337521,2.4012,2.01195,2.5904,1.1133,4.8025,51.17569999999999,27.52,50.4845,50.1497,69.0473,88.43860000000001,89.2174,58.35749999999999,54.71919999999999,54.9156,37.6195,28.3637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2073-06-30,,PG5,0.5101,0.0,0.0,0.5101,,
22/23,HAOUZ,Douar Ahl quadi,SPA,SPA2,21135,TR21135,2023-01-01,,False,1,1,1,2023,2.0867301115241634,0.4694485012450846,2.124,1.8022,2.2914,0.9848,4.4154,49.7603,24.3426,44.85499999999999,44.488400000000006,61.177600000000005,81.4911,84.9796,50.65429999999999,51.5555,49.4276,28.6419,21.2401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2049-06-30,,PG5,0.8898,0.0,0.0,0.8898,,
22/23,HAOUZ,Ouled Moussa,AF,AF1,10114,TR10000,2023-01-01,,False,0,1,1,2023,41.37225462686568,18.70827909952969,39.8088,25.8484,54.4765,8.5872,135.0123,502.0773,479.4929,813.3496000000001,949.4044,1332.0554,1644.2364999999998,1683.7328,1498.1406000000002,1365.0141,599.2162000000001,408.8096,502.2757,0.0,0.0,0.0,0.0,2.8292976,1.8861984,2.078541,0.0,9.3069,13.2533733,5.677209,26.1703038,49.49880465,12.7926333,30.7797711,50.4671838,14.0491296,75.572055,31.9536144,8.4779142,37.22759999999999,46.16314065,12.716889600000002,44.17675499999999,39.199870950000005,15.320760000000002,35.768280600000004,34.8271152,9.9917268,23.0066568,10.319472,3.6184734,7.4455164,0.0,0.0,0.0,,,,,,,,,
22/23,HAOUZ,Ouled Moussa,AF,AF1,10124,TR10000,2023-01-01,,False,0,1,1,2023,41.37225462686568,18.70827909952969,39.8088,25.8484,54.4765,8.5872,135.0123,502.0773,479.4929,813.3496000000001,949.4044,1332.0554,1644.2364999999998,1683.7328,1498.1406000000002,1365.0141,599.2162000000001,408.8096,502.2757,0.0,0.0,0.0,0.0,2.8292976,1.8861984,2.078541,0.0,9.3069,13.2533733,5.677209,26.1703038,49.49880465,12.7926333,30.7797711,50.4671838,14.0491296,75.572055,31.9536144,8.4779142,37.22759999999999,46.16314065,12.716889600000002,44.17675499999999,39.199870950000005,15.320760000000002,35.768280600000004,34.8271152,9.9917268,23.0066568,10.319472,3.6184734,7.4455164,0.0,0.0,0.0,,,,,,,,,
22/23,HAOUZ,Ouled Moussa,AF,AF1,10125,TR10000,2023-01-01,,False,0,1,1,2023,41.37225462686568,18.70827909952969,39.8088,25.8484,54.4765,8.5872,135.0123,502.0773,479.4929,813.3496000000001,949.4044,1332.0554,1644.2364999999998,1683.7328,1498.1406000000002,1365.0141,599.2162000000001,408.8096,502.2757,0.0,0.0,0.0,0.0,2.8292976,1.8861984,2.078541,0.0,9.3069,13.2533733,5.677209,26.1703038,49.49880465,12.7926333,30.7797711,50.4671838,14.0491296,75.572055,31.9536144,8.4779142,37.22759999999999,46.16314065,12.716889600000002,44.17675499999999,39.199870950000005,15.320760000000002,35.768280600000004,34.8271152,9.9917268,23.0066568,10.319472,3.6184734,7.4455164,0.0,0.0,0.0,,,,,,,,,
22/23,HAOUZ,Ouled Moussa,AF,AF1,10126,TR10000,2023-01-01,,False,0,1,1,2023,41.37910417910448,18.71985778876056,39.8088,25.8484,54.4765,8.5872,135.0123,502.0773,479.4929,813.3496000000001,949.4044,1332.0554,1644.2364999999998,1683.7328,1498.1406000000002,1365.0141,599.2162000000001,408.8096,502.2757,0.0,0.0,0.0,0.0,2.8292976,1.8861984,2.078541,0.0,9.3069,13.2533733,5.677209,26.1703038,49.49880465,12.7926333,30.7797711,50.4671838,14.0491296,75.572055,31.9536144,8.4779142,37.22759999999999,46.16314065,12.716889600000002,44.17675499999999,39.199870950000005,15.320760000000002,35.768280600000004,34.8271152,9.9917268,23.0066568,10.319472,3.6184734,7.4455164,0.0,0.0,0.0,,,,,,,,,
22/23,HAOUZ,Ouled Moussa,AF,AF1,10127,TR10000,2023-01-01,,False,0,1,1,2023,43.12906656716417,19.4309842943974,41.5561,26.98295,56.86765,8.9641,140.9385,524.1145,500.5382,849.0507999999998,991.0773,1390.5234999999998,1716.4079999999997,1757.6374999999998,1563.8986,1424.9290999999998,625.5181999999999,426.753,524.3221,0.0,0.0,0.0,0.0,2.9534778,1.9689852,2.16974475,0.0,9.715425,13.8350229,5.9261805,27.3190428,51.6713796,13.3539492,32.130848699999994,52.6822722,14.6656383,78.889065,33.3560769,8.8499166,38.86155,48.18928455,13.274929800000002,46.1157,40.9204632,15.993230100000002,37.3381872,36.3558321,10.430359500000002,24.0164754,10.7724393,3.7773225,7.772311200000001,0.0,0.0,0.0,,,,,,,,,
22/23,HAOUZ,Ouled Moussa,AF,AF1,10201,TR10000,2023-01-01,,False,0,1,1,2023,37.116252599388375,16.431003711586506,37.9226,23.3025,48.66085,7.6108,115.0364,446.236,411.5061,713.6623000000001,836.6599,1168.2539000000002,1448.9557,1488.9121,1296.5873,1213.9619,527.0235000000001,366.7167,442.2561999999999,0.0,0.0,0.0,0.0,2.49318,1.66212,1.8316125,0.0,8.20125,11.6789268,5.0027625,23.0612916,43.6184073,11.2728915,27.123174,44.4717702,12.3801696,66.59418,28.157625000000007,7.470792000000001,32.80500000000001,40.35759045,11.206188,38.92859999999999,34.5430089,13.5007884,31.519044,30.6897336,8.804862000000002,20.27349,9.093546,3.188646,6.560999999999999,0.0,0.0,0.0,,,,,,,,,
22/23,HAOUZ,Ouled Moussa,AF,AF1,10202,TR10000,2023-01-01,,False,0,1,1,2023,29.131241896024463,12.904340892272472,29.7573,18.2851,38.18335,5.972,90.2672,350.15439999999995,322.9023,559.9995,656.5132,916.7093,1136.9718000000005,1168.3248,1017.4106,952.5761,413.5473,287.7565,347.03090000000003,0.0,0.0,0.0,0.0,1.9563597,1.3042398,1.43720025,0.0,6.435375,9.1641279,3.92535,18.095787,34.2265956,8.8454331,21.2830722,34.896249,9.7143354,52.25538,22.0948008,5.862112199999999,25.741574999999997,31.66790895,8.793204900000001,30.54666,27.1052538,10.593796800000002,24.7324866,24.081692099999994,6.909018600000001,15.9082746,7.1355456,2.5020738,5.1483138,0.0,0.0,0.0,2007-01-07,,PG2,1.2388,0.0,0.0,1.2388,5838.0,
22/23,HAOUZ,Ouled Moussa,AF,AF1,10203,TR10000,2023-01-01,,False,0,1,1,2023,22.13966269113149,9.82702858026973,22.5991,13.88665,29.02525,4.5355,68.5533,265.92470000000003,245.2279,425.29140000000007,498.5888000000001,696.1943999999999,863.4725000000001,887.2838,772.6721,723.4330000000001,314.0685,218.5366,263.5525,0.0,0.0,0.0,0.0,1.4857506,0.9905004,1.09148025,0.0,4.8873,6.9596442,2.98107,13.7427204,25.99326945,6.7176189,16.1632767,26.5018488,7.377553499999999,39.685215,16.77983355,4.451987399999998,19.549350000000004,24.05010645,6.677999399999999,23.198565,20.585003699999994,8.0453205,18.783003,18.28877115,5.246884500000001,12.081460800000002,5.41907055,1.9001475,3.9098664,0.0,0.0,0.0,2007-01-07,,PG2,1.0419,0.0,0.0,1.0419,5838.0,
22/23,HAOUZ,Ouled Moussa,AF,AF1,10212,TR10000,2023-01-01,,False,0,1,1,2023,42.13485351681957,18.62970497116251,43.0697,26.46525,55.2653,8.6437,130.6496,506.8009,467.3577,810.524,950.215,1326.8134999999995,1645.6133,1690.9924999999998,1472.5649,1378.7257000000004,598.5539,416.4891,502.28039999999993,0.0,0.0,0.0,0.0,2.8315548,1.8877032,2.08019925,0.0,9.314325,13.26389325,5.681601,26.1911808,49.53831885,12.8027532,30.8043375,50.5075152,14.0602377,75.63246,31.979171250000007,8.484575399999999,37.25730000000001,45.83493615000001,12.726918,44.21200500000001,39.23128935,15.333021,35.796823800000006,34.85504745000001,9.9997788,23.0250114,10.32775065,3.6213894,7.451461199999999,0.0,0.0,0.0,2007-01-07,,PG2,1.6053,0.0,0.0,1.6053,5838.0,
